ID_REF,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333,mean,std
YKL184W,4.388195515,3.359537601,2.839954615,3.501687288,4.046015739,3.499999762,3.771397591,2.952978134,4.619854927,4.036995888,2.816210032,3.766497374,5.277842045,3.209090948,1.554175973,2.308219194,2.493868351,2.554081678,3.079878569,3.881209373,3.841142893,4.259526253,4.668455124,4.086395264,4.583638668,2.628402472,3.41176486,2.607505322,2.573347092,2.746848822,2.867179155,5.135970116,5.242857456,3.995078564,4.166834831,4.005186558,3.577161779,0.883314689
YKL183W,1.086265564,0.922543347,1.179341674,1.20584929,1.228956342,0.891067564,1.320693374,1.079414845,1.468523026,1.208520293,0.818493128,0.957360446,0.971297383,0.993181884,0.733634293,1.071917892,1.100334406,0.879591763,1.062689543,1.768898487,0.93599999,0.82595259,0.924892664,1.091360569,1.186813116,1.469822526,1.213801026,0.969574094,1.061983466,1.220588207,0.904500604,2.231149435,1.230769277,0.767716527,1.042467117,1.082987547,1.114137592,0.280415239
YKL182W,17.00453949,18.84508514,23.48467636,24.0562439,19.70370483,24.47385597,23.63705063,23.55694771,11.23607731,13.73542595,17.83447647,16.42233467,16.66934776,23.78295326,16.08916473,12.66895103,19.20847321,18.52652931,23.45601463,19.30885506,4.997714043,17.2852726,16.03111649,15.25819302,12.48351669,22.06272316,28.682127,23.26774979,22.1611557,24.24159813,21.13940811,20.00865173,13.16483593,15.65354347,16.44994926,13.89315319,18.62448377,4.763657418
YKL224C,0.893303037,2.75491333,1.744608402,1.926884174,2.314253807,1.946623087,1.676056266,0.523510993,0.731234908,0.526905835,0.545662105,0.8081218,0.842709601,2.464772701,1.629796743,1.194063902,1.612040162,1.366326451,1.221435785,0.723542094,1.033142805,0.705458283,0.713519335,0.787487626,0.71306473,3.089941025,2.092760324,1.998986006,1.536157012,1.608193398,1.294182301,0.721878827,0.810989082,0.802165329,0.745197117,0.758298695,1.301616308,0.670656606
YKL222C,0.37116915,0.480924815,0.271282643,0.370078772,0.718294084,0.56209147,0.485373765,0.212121204,0.395883799,0.242152482,0.16780822,0.304568529,0.486796826,0.419318199,0.211060956,0.25,0.192865103,0.508163273,0.470171869,0.274298042,0.301714271,0.402677625,0.386266083,0.289970219,0.280830294,0.358579874,0.347285092,0.55679518,0.457644612,0.486344546,0.330406159,0.378244728,0.272527456,0.486220479,0.401415557,0.311203301,0.37340413,0.119239044
YKL221W,0.377979577,0.346820801,0.208853573,0.457817793,0.388327718,0.459694982,0.531960964,0.245559037,0.112590805,0.262331843,0.208904102,0.18680203,0.292766958,0.407954574,0.164785549,0.22260274,0.439241946,0.343877554,0.573306322,0.239740834,0.254857123,0.183316156,0.2081545,0.163853034,0.304029316,0.440236688,0.418552041,0.354969591,0.254132241,0.473739505,0.419319451,0.150803447,0.269230783,0.293307066,0.14863497,0.221991688,0.306417981,0.11802896
YKL220C,0.407491505,0.457803428,0.367763937,0.336332947,0.445566803,0.356209159,0.385698766,0.200626969,0.302663445,0.263452917,0.237442926,0.296446711,0.390355945,0.438636363,0.108352147,0.052511416,0.285395771,0.27448979,0.298281074,0.092872575,0.206857145,0.288362503,0.324034333,0.273088396,0.306471318,0.415384591,0.282805443,0.245436117,0.257231385,0.319327742,0.215148196,0.199011117,0.250549436,0.29625985,0.268958539,0.335062206,0.291177303,0.092275362
YKL219W,0.978433549,1.110982656,0.683314443,0.905511856,0.98204267,1.061002135,0.953412771,0.830721021,0.886198521,0.599775791,0.53652972,0.602030456,0.938002288,0.904545486,0.281038374,0.472602755,0.884057999,0.908163249,0.853387237,0.534557223,0.358857125,0.734294534,0.467811137,0.725918591,0.672771692,0.899408281,0.709276021,0.888438165,0.896694243,1.267857194,0.904500604,0.673671186,0.703296721,0.892716527,0.65621841,0.597510338,0.776543082,0.211183393
YKL218C,1.785471082,3.745664597,0.746878564,0.866141737,1.024691463,0.915032685,0.897074759,0.575757563,0.474576294,0.689461946,0.995433748,1.051776648,2.326062202,3.371591091,0.975169301,0.66438359,0.808249712,0.696938813,0.71486342,0.397408187,0.906285763,0.863027811,0.964592278,1.178748727,1.873015881,2.499408245,1.139140248,0.628803253,0.677685916,0.743697524,0.8177827,0.57107538,1.428571463,1.035433054,0.964610696,1.435684443,1.151394188,0.746218633
YKL217W,42.57661819,51.96878433,60.05448151,54.83464432,52.10999298,49.97276688,49.3943634,47.39812088,11.94552135,15.59192944,19.35959053,20.31573486,47.85648727,57.9954567,41.9119606,25.04566193,50.03121185,30.86122322,40.49443436,24.85853004,14.14742851,17.64160538,19.32832718,17.68917656,41.80464172,46.26153946,55.53619766,37.68255615,42.08470917,42.0892868,26.91877174,19.55747604,18.88901138,16.22834778,12.92113209,18.74481201,34.50284817,15.34081094
YKL216W,3.623155594,1.062427759,2.365493774,2.896512985,3.035914898,3.590414047,5.10184145,6.055381298,22.23244667,4.734304905,3.82305932,5.723857403,3.677382469,1.43295455,2.264108419,0.820776284,2.653288841,3.360203981,4.675429344,12.04103661,4.191999912,4.725025654,5.491415977,4.408143044,3.532356501,1.217751503,2.520362139,2.48985815,3.15289259,4.106092453,3.147091389,16.88009834,4.452747345,3.96751976,3.589484215,4.965767384,4.666905471,4.117526088
YKL215C,2.709421158,2.611560583,2.093075991,2.179977655,2.20650959,1.911764741,2.135427952,1.849529862,0.920096874,1.984305024,2.150684834,1.908629417,2.665901423,2.681818247,1.310383677,1.102739692,1.312151551,1.580612183,1.621840119,1.247300267,1.618285775,2.061791897,2.060085773,2.166832209,2.694749594,2.55739665,2.180995464,1.517241478,1.951446176,1.573529482,0.827661932,1.153275609,2.243956089,1.731299162,1.404448867,1.540456295,1.874088425,0.51091753
YKL214C,5.253121376,4.166473866,3.236095428,4.780652523,5.180696011,4.44989109,3.994582891,4.384535313,3.487893581,4.29035902,4.374429226,4.19695425,5.447761536,4.477272987,3.268623114,3.837899685,4.934225082,4.051020145,3.440849066,3.970842361,3.702857018,3.773429394,3.983905554,3.575968266,4.264956951,4.250887871,4.604072571,3.294117689,4.109503746,3.815126181,3.400658607,4.255871296,4.446154118,3.21653533,2.02123332,2.794605494,4.02039061,0.688960849
YKL213C,6.231554985,6.23121357,5.611804962,6.758155346,6.762065411,6.051198006,6.08125639,6.020898819,1.782082319,4.374439716,4.801370144,4.10761404,5.366245747,6.727272987,4.891647816,7.28538847,7.833890915,4.303061485,5.392314911,5.122030258,3.461714268,4.838310719,4.040772438,4.543197632,6.090353966,7.041419983,7.747737885,3.970588446,5.387396812,4.908613682,4.588364601,3.179233551,4.18241787,3.826771498,2.45803833,3.698132515,5.158293625,1.413907406
YKL212W,7.375709534,2.990751505,4.149829865,3.502812147,3.730639935,2.703703642,2.526543617,3.822361469,13.7687664,9.197310448,7.908675671,6.798984528,6.48105669,2.773863792,2.025959253,3.388127804,2.781493902,2.305101871,2.754297018,7.20410347,10.76457119,7.227600098,5.096566677,7.188679695,6.549450874,2.945562124,3.76018095,2.109533548,2.598140478,2.038865566,2.833150625,10.68850422,9.453845978,6.262794971,4.137512684,5.844398022,5.213595841,2.916717571
YKL211C,2.670828581,2.038150311,2.80476737,1.941507459,1.905724049,2.126361609,1.772481084,3.028213024,2.681598186,2.228699684,2.204338074,2.05888319,2.319173574,1.927272797,1.168171525,2.302511454,3.057971001,2.155102015,2.889787436,2.562634945,1.526857138,1.441812515,0.815450668,2.408143044,2.29914546,2.304141998,2.427602053,1.505071044,2.170454502,2.614495754,1.702524781,1.744128585,2.652747154,1.738188982,1.342770457,2.270746708,2.133568284,0.515696381
YKL210W,9.320090294,14.78034687,11.92508507,14.83914471,12.02918148,13.01198292,8.579631805,11.08046055,3.518159866,5.929372787,8.077625275,7.009137154,9.004592896,15.11022758,11.33069992,15.37785435,13.14492702,9.938775063,9.788674355,7.052915573,5.227428436,6.830071926,4.815450668,7.922542095,7.217338085,14.13254356,13.25452423,9.874239922,11.26446247,9.711134911,8.190999031,4.199010849,8.568132401,6.837598324,6.186046124,7.2188797,9.508313563,3.24098534
YKL209C,0.503972769,0.498265862,0.492622048,0.574803174,0.241301924,0.687363803,0.26110509,0.64158833,0.215496361,0.209641278,0.398401856,0.262944162,0.445464998,0.453409135,0.287810385,0.551369846,0.573021173,0.482653052,0.517694652,0.331533492,0.214857131,0.239958793,0.126609445,0.244289979,0.236874238,0.492307693,0.460407257,0.333671421,0.501033068,0.483193278,0.264544457,0.107540168,0.350549459,0.255905509,0.274014145,0.302904546,0.375531222,0.147180473
YKL208W,2.040862799,1.255491257,0.561861515,1.001124859,0.408529788,0.795206964,0.830985844,1.256008387,1.174334168,1.603139043,1.521689534,1.201015234,1.726750851,1.078409195,0.553047419,1.090182662,1.166109204,0.968367338,0.840242624,0.990280747,1.909714341,1.108135939,0.94098711,0.935451806,1.135531187,1.764497161,1.033936739,0.779918909,0.901859522,0.890756369,0.661909997,0.683559895,1.981318712,1.119094491,1.103134394,1.384854674,1.122175019,0.396637886
YKL207W,3.523268938,3.339884281,3.127128363,3.472441196,2.368125916,2.752723217,2.971830606,3.16927886,2.823244572,3.057175159,3.464612007,2.250761271,4.043628216,2.723863602,2.687358856,3.979452133,4.122631073,2.752040863,2.324570179,2.610151052,3.810285568,2.609680653,2.634120226,2.435948372,3.041514158,4.846153736,3.906108618,2.38640976,2.836776972,2.577731133,2.365532398,2.708281755,3.165934324,2.34251976,2.747219324,2.967842102,3.026284145,0.604237037
YJR149W,1.387060165,5.349133015,2.229284763,1.125984311,0.976431012,0.736383438,0.611050904,0.649947762,0.262711883,0.418161452,0.550228357,0.543147206,1.569460392,4.756818295,1.779909611,0.934931517,0.885172844,0.621428549,0.547017157,0.30345574,0.830857098,0.66014415,0.770386279,0.669314802,1.652014732,2.985798836,1.599547505,0.879310369,0.627066135,0.612394989,0.700329304,0.278121114,0.551648378,0.667322874,0.760363936,0.869294584,1.148656485,1.101334164
YJR150C,0.146424517,0.114450857,0.145289451,0.214848146,0.029180696,0.098039217,0.112676047,0.08672937,0.176755458,0.052690584,0.059360731,0.056852791,0.134328365,0.077272728,0.135440171,0.148401827,0.137123749,0.056122448,0.175935283,0.099352047,0.186285704,0.043254375,0.14592275,0.077457801,0.017094018,0.151479289,0.059954755,0.073022313,0.103305787,0.121848747,0.158068061,0.063040785,0.115384616,0.076771654,0.019211324,0.087136917,0.104347594,0.04891016
YJR151C,2.526674271,3.053179264,2.270147562,2.991001129,3.056116819,2.997821569,2.99674964,2.364681482,0.802663505,1.214125633,1.301369905,1.183756351,2.771527052,2.439772844,2.492099285,2.348173618,2.246376753,2.369387627,2.770475149,1.088552952,2.63314271,2.035015583,1.678111553,1.753723979,2.532356501,2.846153975,3.373303413,1.664300323,2.026859522,2.184874058,2.419319391,0.930778742,2.113186836,1.402559042,1.197168827,1.708506107,2.160667027,0.68204327
YJR152W,7.264472008,2.0878613,1.549375772,1.690663695,2.141414165,1.954248309,1.855904579,2.459770203,8.401937485,7.667040825,1.583333373,3.35532999,9.420207024,2.607954741,1.7358917,1.429223776,1.672240853,1.568367243,1.949443817,3.506479502,33.84228516,4.483006954,3.39914155,4.72591877,7.72527504,2.092307806,1.944570065,1.226166368,1.221074343,1.517857194,2.114160299,5.050679684,20.33076859,3.344488144,3.243680239,6.37655592,4.681641569,6.088357829
YJR153W,0.26787743,0.149132937,0.258796811,0.209223852,0.235690251,0.25599128,0.196099669,0.221525609,0.33535111,0.168161437,0.206621006,0.128934011,0.259471893,0.19204545,0.186230242,0.236301377,0.246376812,0.151020408,0.208291203,0.19654429,0.271999985,0.220391333,0.211373404,0.177755713,0.224664226,0.160946757,0.199095026,0.172413796,0.108471073,0.17542018,0.184412733,0.187886268,0.216483533,0.21062991,0.121334672,0.160788372,0.203159835,0.045956488
YJR154W,0.872871757,0.517919064,0.846765041,0.930258691,1.379349113,1.370370388,0.87107259,1.177638412,3.200968504,1.261210799,0.738584459,1.74416244,1.378874898,0.919318199,1.036117435,1.005707741,0.521739125,1.144897938,1.475227356,1.477321863,2.707428455,2.828012466,2.247853994,1.72889781,1.261294365,0.506508887,1.322398186,1.210953474,0.924586773,1.488445401,1.599341393,3.039554834,3.265934229,3.169291258,2.297269821,1.745850563,1.533722159,0.788617035
YJR155W,3.393870592,2.969942093,2.651532412,4.4094491,5.547699451,5.656862736,5.080173016,4.437826633,11.96489143,4.744394779,4.932648659,6.392893314,5.086108208,3.986363649,4.681715488,3.45776248,3.529542923,5.860203743,5.805864334,6.141469002,9.749713898,9.783727646,7.700644016,5.294935703,4.655677795,3.125443935,4.829185486,4.29513216,4.944214821,5.919117928,5.723381519,9.671198845,9.395605087,8.817914009,7.663296223,7.096472263,5.816579872,2.198882788
YJR156C,14.66174793,12.27514458,9.430192947,9.674915314,11.53423119,9.237472534,6.434453011,4.109717846,2.401937008,7.145740509,5.022830963,14.3096447,18.54649925,15.20227337,10.55981922,7.789954662,5.544035435,7.893877029,6.410515308,4.804535389,7.815999985,12.19670486,13.71781158,14.93445969,12.27350426,16.80236816,12.34954739,10.23326588,7.985537052,8.65336132,7.148189068,4.002471924,11.54835224,13.32480335,15.42669201,16.94502068,10.23187855,4.083615206
YJR157W,0.41203177,0.450867057,0.513053358,0.645669341,0.72166115,0.65795207,0.411700964,0.19435738,0.491525412,0.394618869,0.381278574,0.538071036,0.518943787,0.535227299,0.545146704,0.416666687,0.400222987,0.634693861,0.64711827,0.317494601,0.531428576,0.541709542,0.623390555,0.414101303,0.2869353,0.498224854,0.638009071,0.727180541,0.530991733,0.734243751,0.464324921,0.30902347,0.591208816,0.557086587,0.60667336,0.654564261,0.514927717,0.129205004
YJR158W,1.158910275,0.578034639,0.491486937,0.507311583,0.604938328,0.525054455,0.486457199,0.276906997,0.322033912,1.359865546,1.083333373,1.802030444,1.452353716,0.625,0.269751698,0.374429226,0.342251956,0.326530606,0.496461034,0.231101513,2.572571516,2.026776552,2.13519311,1.517378449,0.915750921,0.3810651,0.535067856,0.502028406,0.33780992,0.401260525,0.417124063,0.273176759,2.449450493,1.601377964,1.441860437,1.475103617,0.897145531,0.671205443
YJR159W,1.197502851,0.937572241,0.879682183,1.173228383,1.195286274,1.099128604,1.273022652,0.946708441,0.397094429,0.891255677,0.735159874,1.06903553,1.284730315,1.1159091,0.521444678,1.045662045,1.081382394,0.894897938,1.081900835,0.808855295,0.681142807,0.921730161,1.076180339,1.03177762,1.054945111,1.147928953,1.036199093,1,1.054751992,1.380252123,1.186608195,0.741656303,0.93626374,0.943897665,0.938321531,1.017634749,0.99385417,0.200653154
YJR160C,0.733257651,0.751445055,0.279228151,0.373453349,0.404040426,0.310457528,0.283856988,0.180773243,0.269975781,0.279147983,0.253424674,0.475126892,1.250287175,0.81704551,0.116252825,0.247716904,0.237458184,0.236734703,0.312436789,0.258099347,0.243428558,0.45623067,0.4581545,0.574975193,0.804639816,0.543195307,0.350678742,0.288032472,0.288223118,0.327731103,0.299670696,0.364647686,0.368131876,0.484251976,0.361981779,0.504149318,0.410787277,0.221467147
YJR092W,4.603859425,3.624277353,2.299659491,2.817772865,2.03591466,0.545751631,0.253521115,0.280041784,0.784503698,0.690582991,2.08447504,2.519796848,3.950631857,3.064772844,2.422122002,0.989726007,1.53511703,0.465306103,0.243680477,0.347732186,0.546285689,1.017507792,1.70815444,2.582919598,5.094017506,2.872189283,3.218325853,1.482758641,0.995867789,0.373949587,0.166849613,0.430160671,0.465934098,0.842519641,1.097067714,2.648340225,1.697280376,1.322774486
YJR127C,2.382519722,3.018497229,2.005675316,2.880764961,3.181818247,2.898692846,2.125677109,1.738766909,2.048426151,1.506726503,1.668949723,2.002030373,2.698048353,3.172727585,1.532731414,2.086758137,1.875139356,2.337755203,2.122345686,1.754859567,1.357714295,1.988671541,2.327253103,2.659384251,1.611721635,2.927810669,2.828054428,2.154158354,2.324380159,2.201680899,2.178924322,2.747836828,2.226373672,1.843503952,1.707785487,2.276970863,2.233364857,0.48837294
YJR128W,0.052213393,0.099421971,0.018161181,0.058492687,0.025813693,0.016339868,0.013001083,0.021943573,0.010895884,0.024663679,0.013698631,0.013197969,0.033295065,0.048863638,0.016930021,0.090182655,0.015607581,0.012244898,0.011122346,0.017278617,0.033142857,0.024716787,0.017167382,0.018867925,0.013431014,0.01775148,0.042986427,0.033468559,0.011363637,0.019957984,0.014270033,0.01606922,0.027472528,0.01476378,0.0091001,0.010373443,0.0260631,0.020607589
YJR129C,1.398410916,0.890173376,1.044267893,1.259842515,1.355780125,1.311546803,1.628385663,1.657262325,2.698547125,1.63340807,1.79223752,1.643654704,1.801377773,0.947727323,0.85214448,0.711187243,1.083611965,1.128571391,1.499494433,2.470842361,1.121142864,1.606591105,1.757510781,1.637537241,1.36141634,0.891124308,1.24660635,0.849898636,1.260330558,1.272058845,1.392974854,2.975277901,1.373626351,1.36811018,1.342770457,1.428423166,1.435940943,0.480936105
YJR130C,3.454029322,2.768785954,3.213393927,3.737907648,5.198653698,4.301743031,3.66847229,5.38871479,2.061743498,2.263453007,2.976027489,3.29137063,2.796785593,3.397727489,2.17945838,1.229452014,3.021181822,4.501020432,5.583417416,3.383369207,1.396571398,2.77857852,2.523605108,2.554121256,3.300366163,2.583431959,3.084841728,4.196754456,5.319214821,5.741596699,2.698133945,2.621755123,2.449450493,3.12401557,1.669363022,2.645228148,3.252881557,1.129313078
YJR131W,0.751418829,0.527167618,0.622020423,0.914510727,1.07407403,0.844226599,0.887323916,0.916405439,0.757869244,0.769058347,0.880136967,0.736040592,0.877152741,0.50454551,0.553047419,0.474885851,0.656633258,0.808163226,0.912032306,0.88552916,0.468571424,0.897013366,0.902360499,0.745779514,0.567765594,0.340828389,0.566742063,0.781947255,0.861570239,0.882352948,0.597146034,0.888751507,0.934065938,1.024606228,0.468149602,0.584024847,0.746219935,0.179995932
YJR132W,0.724177063,0.643930614,0.654937565,0.778402686,0.905723929,0.772331178,0.61863482,0.8213166,4.778450489,1.072870016,1.093607306,1.094416261,0.734787643,0.607954562,0.593679428,0.3721461,0.878483891,0.742857158,0.803842247,1.561555147,1.291428566,0.925849617,0.565450668,0.950347543,0.731379747,0.524260342,0.77714932,0.547667384,0.727272749,0.602941215,0.610318363,2.54758954,1.026373625,1.058070898,0.59757328,0.735477149,0.957590409,0.743704774
YJR133W,26.35073853,12.10520172,11.06469917,9.613048553,8.053872108,7.675381184,6.548212528,7.92476511,8.171913147,11.81278038,17.50456619,16.82741165,24.03674126,12.27272797,8.218961716,8.30593586,9.259754181,5.976530552,6.37411499,7.550755978,11.31657124,9.985581398,13.87446308,19.45878792,28.81074715,12.76213074,10.36877823,5.438134193,6.147727013,5.88445425,7.289791584,6.046971321,9.548352242,9.943897247,11.33468056,16.57676315,11.40099845,5.70116718
YJR134C,0.633371174,0.574566483,0.699205458,0.596175492,0.573512912,0.466230929,0.404116988,0.56844306,0.766343832,0.672645748,0.722602725,0.565482259,0.722158492,0.651136398,0.462753952,0.555936098,0.6198439,0.666326523,0.669362903,0.680345595,0.868571401,0.826982498,0.189914167,0.805362463,0.800976813,0.582248509,0.50339365,0.401622713,0.635330558,0.601890743,0.525795877,0.582200229,1.065934062,0.742125988,0.315470159,0.655601621,0.62149951,0.158840521
YJR135C,0.416572094,0.248554915,0.335981846,0.397075355,0.39281708,0.21895425,0.231852636,0.416927934,0.33535111,0.280269086,0.360730618,0.312690347,0.281285882,0.330681831,0.272009015,0.424657553,0.420289874,0.403061211,0.375126362,0.302375793,0.22857143,0.240988657,0.042918455,0.344587892,0.379731387,0.489940852,0.219457015,0.369168401,0.576446235,0.497899204,0.207464322,0.155747831,0.420879126,0.264763772,0.202224463,0.302904546,0.325026622,0.104416212
YJR136C,0.622020423,0.839306295,0.832009137,0.896512926,0.625140309,0.700435758,0.632719398,0.748171389,0.814770043,0.394618869,0.479452074,0.471065998,0.509758949,0.636363626,0.627539456,0.867579937,1.139353395,1.035714269,0.766430736,0.375809938,0.532571435,0.383110195,0.156652361,0.692154884,0.566544592,1.039053321,0.790724039,0.695740402,0.918388426,0.953781545,0.60263449,0.247218773,0.53186816,0.311023623,0.442871571,0.541493773,0.650572348,0.227577282
YJR137C,17.35300827,5.433526039,8.384790421,11.96063042,5.597082138,10.96623135,12.80823326,13.99686527,26.7857151,18.54260254,23.13127899,18.10761452,13.67393875,3.992045403,4.694130898,12.20091438,14.18171692,11.99591827,12.32962513,17.59287262,29.37942696,8.38105011,8.567596436,9.466732979,10.71550655,5.482840061,9.048643112,8.647059441,11.5444212,11.02521038,11.53896809,11.66007328,24.19340897,9.726378441,16.45904922,18.14833832,12.99204012,5.97607157
YJR138W,1.021566391,0.966473937,0.743473351,1.03937006,0.437710464,1,0.978331506,0.93730408,0.682808757,0.724215269,0.724885881,0.633502543,0.966704965,0.618181825,0.557562113,1.281963587,1.246376872,1.053061128,0.905965567,0.923326135,1.21828568,0.535530388,0.526823997,0.618669331,0.41514042,0.96568048,0.892533958,0.811359048,1.131198287,0.769958019,0.737650931,0.498145819,1.030769348,0.455708653,0.895854354,0.90767628,0.829271373,0.233195721
YJR139C,26.71396255,22.08439255,18.92621994,18.5579319,15.11560154,18.49346352,19.12459183,20.45454597,24.19128418,20.73318481,29.08333397,18.25076103,25.25602913,17.85454559,17.05643272,21.91324234,22.77926445,16.58367348,15.14560127,18.11663055,29.22400093,17.88259506,20.6738205,22.20556259,22.55799866,28.11715889,23.28393745,16.75862122,16.42148781,15.34979057,14.62678432,19.88751411,24.79450607,17.14665413,23.65520668,24.43153381,20.65144073,3.997425296
YJR140C,2.030647039,1.443930626,1.34052217,0.890888631,1.245791316,1.50980401,1.600216627,1.687565327,1.687651277,1.186098695,2.407534122,1.470050812,1.924225211,1.223863602,1.255078912,1.413242102,1.756967783,1.287755013,1.240647078,0.900647938,1.713142753,1.408856869,1.597639441,1.824230433,1.956043959,1.497041464,1.348416328,1.032454491,1.077479362,1.18172276,1.264544487,1.323856473,1.262637377,1.492125988,1.852375984,1.979253054,1.48097082,0.333006068
YJR141W,0.972758174,0.799999952,0.977298498,0.865016878,0.845117927,0.842047989,0.603466928,1.012539268,1.012106538,0.595291495,0.893835664,0.955329895,0.810562611,0.842045486,0.863431156,0.784246564,1.152731299,1.053061128,0.842264891,0.817494571,0.97714287,0.720906258,0.765021503,0.574975193,0.896214902,1.218934894,0.998868823,1.105476737,1.186983466,1.234243751,0.848518193,0.777503073,0.660439551,0.820866168,0.872598588,0.764522731,0.8878851,0.163836986
YJR142W,1.221339345,1.420809269,2.004540443,0.988751471,0.894500554,0.910675347,0.906825483,0.952978015,0.351089597,0.479820639,1.066210032,0.785786808,0.967853129,1.434090972,1.038374662,1.047945261,1.235228539,1.074489832,0.949443877,0.663066983,0.963428617,0.833161712,0.901287556,0.756703079,1.390720487,1.663905382,1.151583791,1.128803372,0.894628048,1.178571463,1,0.536464751,0.7868132,0.904527545,0.89787662,0.93775928,1.008890421,0.308780409
YJR143C,5.746878624,1.795375705,2.399545908,2.231720924,2.336700439,1.706971645,2.008667231,2.874608278,6.121065617,7.091928482,8.778538704,7.874111176,5.375431061,2.078409195,1.928893805,1.907534361,1.972129226,1.745918393,1.861476183,4.319654465,7.421714306,8.70957756,7.833690643,6.718966961,6.449328899,1.970414281,1.943439007,1.494928956,1.667355299,1.756302595,2.859495163,5.883806705,6.108791828,7.120079041,7.103134155,6.409750938,4.26684266,2.504777779
YJR144W,3.685584784,2.539884329,3.446084023,3.115860462,2.68125701,1.837690592,3.018418074,3.382445335,2.878934622,3.22757864,5.213470459,3.161421299,3.445465326,3.123863697,3.053047419,2.840182781,3.565217257,2.60918355,2.557128191,4.278617859,4.267428398,3.930999041,3.727467775,3.376365423,3.918192863,3.830769539,3.545248985,2.747464657,2.842975378,2.811975002,3.351262331,4.419035435,3.546154022,3.636811018,4.42062664,3.874481201,3.386349817,0.653603646
YJR145C,23.80817223,21.45895767,25.98637772,31.54668236,33.36588287,18.79629707,27.53520966,29.50992775,46.08716965,28.63341141,34.36301422,26.89441681,26.73938179,20.73295593,29.78555298,24.90182495,30.37458229,25.09591675,22.7421627,38.79481506,51.85142899,29.43151283,34.03326035,27.87289047,30.6288166,12.73609447,25.13235283,25.6480732,25.78925514,25.99054718,33.71789169,41.02348328,36.92637634,30.26574707,34.14964294,27.22095299,29.43252884,7.28254511
YJR146W,0.087400682,0.043930635,0.047673099,0.109111361,0.14927049,0.01416122,0.040086672,0.012539186,0.075060531,0.035874441,0.063926943,0.078172587,0.067738235,0.084090911,0.068848759,0.030821919,0.046822742,0.057142854,0.045500502,0.158747301,0.125714287,0.087538615,0.103004299,0.054617677,0.166056171,0.181065097,0.048642538,0.041582152,0.055785123,0.048319329,0.132821083,0.222496897,0.131868139,0.069881886,0.0728008,0.070539415,0.081379294,0.04814133
YJR147W,0.043132804,0.039306358,0.064699203,0.289088875,0.226711586,0.148148149,0.065005414,0.055381402,1.370460033,0.253363252,0.418949783,0.270050764,0.25373137,0.046590909,0.179458231,0.132420093,0.052396875,0.06530612,0.050556116,0.404967606,0.688000023,0.408856839,0.316523612,0.293942422,0.078144081,0.151479289,0.11990951,0.080121711,0.204545438,0.037815128,0.086717896,1.196538925,0.5,0.438976347,0.45500502,0.243775919,0.27027992,0.293030718
YJR148W,17.65039825,40.15259933,30.62202072,21.10236168,15.43209934,12.20479298,10.56446266,10.09299946,5.514527798,5.718610287,6.617580414,7.560406208,18.86452484,36.35227203,24.65236855,17.53881264,13.15050125,10.87346935,9.040444374,8.285097122,10.10514259,8.72914505,8.525751114,8.428004265,20.01099014,32.85799026,26.58823395,16.80831718,13.16218948,11.2867651,12.07025242,8.845487595,8.559341431,8.312007904,10.31749249,10.20746803,14.91124801,8.772407845
YJR104C,42.40181732,47.92369843,42.88195038,52.72216034,29.62738609,45.13834763,44.01516724,32.52769089,24.16585922,30.63789368,35.20319748,29.07208252,41.78760147,43.84545517,32.30361176,58.08675766,57.7703476,35.49897766,33.08088684,28.67278671,45.34057236,15.90113258,18.90987206,24.5531292,35.3992691,50.19645309,51.82579041,34.18052673,40.02789307,33.46848679,39.49286652,18.79975128,36.98022079,18.53248024,28.05662155,31.9668045,36.41654295,10.72483801
YJR105W,26.86379051,9.530635834,13.826334,15.32845879,9.57575798,11.94880199,14.31744289,14.88401318,37.8196106,22.40919495,25.46575356,21.35532951,26.80826759,8.37613678,10.12189579,17.69520569,16.40022278,10.54489803,11.10313416,22.48920059,38.95885468,13.71678638,19.54399109,22.74975204,23.10134315,13.50532532,16.52036285,8.990872383,10.92355347,10.43382359,12.15477562,23.8714447,24.27362633,12.21358299,20.59959412,22.86514282,17.81352546,7.515364478
YJR106W,0.266742349,0.250867069,0.329171389,0.282339722,0.310886681,0.518518507,0.440953404,0.584117055,0.205811143,0.280269086,0.366438359,0.262944162,0.295063168,0.277272731,0.330699772,0.479452074,0.390189528,0.431632638,0.357937306,0.329373658,0.490285724,0.313079298,0.366952807,0.41310823,0.336996347,0.24142012,0.349547505,0.326572031,0.378099144,0.324579835,0.430296391,0.363411605,0.386813194,0.367125988,0.30030334,0.274896264,0.351504656,0.081317453
